RANK,ID,CitationCount,CiteScore,SJR
98,23847,2155,1.56,1.08
30,23847,2155,1.56,1.08
125,24819,1986,1.56,0.648
48,24819,1986,1.56,0.648
87,24819,1986,1.56,0.648
248,24819,1986,1.56,0.648
658,25129,142,1.56,0.498
67,25129,142,1.56,0.498
59,25129,142,1.56,0.498
70,25129,142,1.56,0.498
39,27162,234,1.56,2.577
23,27162,234,1.56,2.577
42,27162,234,1.56,2.577
129,27162,234,1.56,2.577
59,29460,602,1.56,0.964
14,29460,602,1.56,0.964
21,38012,658,1.56,0.581
658,38551,631,1.56,0.645
34,38551,631,1.56,0.645
48,3900148215,70,1.56,1.53
54,3900148215,70,1.56,1.53
164,3900148215,70,1.56,1.53
28,39530,178,1.56,0.903
78,39530,178,1.56,0.903
12,40042,278,1.56,0.702
99,4400151417,416,1.56,0.687
56,4400151417,416,1.56,0.687
658,4400151417,416,1.56,0.687
129,53554,159,1.56,0.999
16,53554,159,1.56,0.999
208,72917,128,1.56,0.29
56,144670,227,1.55,0.488
63,144926,446,1.55,0.461
209,144926,446,1.55,0.461
79,144926,446,1.55,0.461
62,144926,446,1.55,0.461
50,15877,740,1.55,0.792
151,15877,740,1.55,0.792
16,15900154722,99,1.55,0.525
168,15900154722,99,1.55,0.525
666,16478,45,1.55,0.497
99,16747,623,1.55,0.695
152,16747,623,1.55,0.695
99,17891,272,1.55,0.522
127,17891,272,1.55,0.522
24,18111,618,1.55,0.938
43,18111,618,1.55,0.938
132,18111,618,1.55,0.938
79,19173,512,1.55,0.769
193,19173,512,1.55,0.769
83,19173,512,1.55,0.769
666,19398,186,1.55,0.353
64,19398,186,1.55,0.353
166,19398,186,1.55,0.353
29,19400158816,152,1.55,0.627
168,19400158816,152,1.55,0.627
108,19700173161,256,1.55,0.676
57,19700173161,256,1.55,0.676
193,19700173161,256,1.55,0.676
201,19700175829,82,1.55,0.669
57,19700175829,82,1.55,0.669
64,19700175829,82,1.55,0.669
22,19900193983,107,1.55,0.421
151,20885,635,1.55,0.736
666,20887,679,1.55,0.635
46,20887,679,1.55,0.635
201,20887,679,1.55,0.635
271,20887,679,1.55,0.635
666,21099,611,1.55,0.499
64,21099,611,1.55,0.499
37,21100243801,146,1.55,0.611
28,21100243801,146,1.55,0.611
64,21100243801,146,1.55,0.611
55,21100243801,146,1.55,0.611
29,21100243801,146,1.55,0.611
201,21100283722,255,1.55,0.551
64,21100283722,255,1.55,0.551
18,21100316609,130,1.55,0.491
115,21100316609,130,1.55,0.491
34,21100316609,130,1.55,0.491
60,21100316609,130,1.55,0.491
101,21100332424,51,1.55,0.559
101,21100332424,51,1.55,0.559
15,21100332424,51,1.55,0.559
92,21100466219,59,1.55,0.631
101,21100466219,59,1.55,0.631
71,21100466219,59,1.55,0.631
49,22707,586,1.55,0.71
132,22707,586,1.55,0.71
50,23256,422,1.55,0.988
56,23256,422,1.55,0.988
168,23256,422,1.55,0.988
666,23942,1148,1.55,0.47
49,23942,1148,1.55,0.47
79,23942,1148,1.55,0.47
166,23942,1148,1.55,0.47
71,23942,1148,1.55,0.47
250,23942,1148,1.55,0.47
271,23942,1148,1.55,0.47
25,24335,471,1.55,0.775
29,24998,249,1.55,0.753
19,24998,249,1.55,0.753
63,24998,249,1.55,0.753
23,24998,249,1.55,0.753
76,25267,2063,1.55,0.43
78,25267,2063,1.55,0.43
36,25267,2063,1.55,0.43
29,25347,947,1.55,0.53
38,25547,198,1.55,0.334
175,25547,198,1.55,0.334
83,25827,821,1.55,0.519
42,25827,821,1.55,0.519
88,25827,821,1.55,0.519
85,26067,333,1.55,0.51
50,27187,273,1.55,0.347
199,27187,273,1.55,0.347
38,27187,273,1.55,0.347
27,27376,777,1.55,0.691
76,27376,777,1.55,0.691
106,27376,777,1.55,0.691
153,27376,777,1.55,0.691
666,4000148021,303,1.55,0.58
185,4000148021,303,1.55,0.58
5,4000149607,1292,1.55,1.037
99,4000149607,1292,1.55,1.037
88,4000150001,166,1.55,0.318
36,4000150001,166,1.55,0.318
250,4000150001,166,1.55,0.318
666,4600151526,138,1.55,0.64
127,4600151526,138,1.55,0.64
60,4600151526,138,1.55,0.64
166,4600151526,138,1.55,0.64
115,4600151526,138,1.55,0.64
1,5200152805,505,1.55,0.916
1,5200152805,505,1.55,0.916
1,5200152805,505,1.55,0.916
4,5200152805,505,1.55,0.916
59,5200152805,505,1.55,0.916
666,5200152805,505,1.55,0.916
83,58705,402,1.55,0.701
193,58705,402,1.55,0.701
83,58705,402,1.55,0.701
63,10600153345,1529,1.54,0.579
146,10600153345,1529,1.54,0.579
210,10600153345,1529,1.54,0.579
133,12100156819,171,1.54,0.351
60,12100156819,171,1.54,0.351
81,12221,885,1.54,0.846
80,12320,1533,1.54,0.621
63,12320,1533,1.54,0.621
29,12320,1533,1.54,0.621
194,12700,476,1.54,1.162
65,130163,430,1.54,0.877
29,130163,430,1.54,0.877
194,130163,430,1.54,0.877
273,130163,430,1.54,0.877
186,13158,371,1.54,0.471
143,13158,371,1.54,0.471
26,13619,670,1.54,0.818
674,13619,670,1.54,0.818
110,14017,140,1.54,0.86
27,14119,240,1.54,0.623
42,14119,240,1.54,0.623
9,144738,179,1.54,0.592
44,144738,179,1.54,0.592
52,144971,103,1.54,1.567
57,144971,103,1.54,1.567
101,17913,190,1.54,0.744
129,17913,190,1.54,0.744
674,17940,721,1.54,0.608
153,17940,721,1.54,0.608
83,17940,721,1.54,0.608
25,18019,722,1.54,0.619
45,18019,722,1.54,0.619
153,18019,722,1.54,0.619
27,19273,835,1.54,0.768
674,19666,1038,1.54,0.605
50,19666,1038,1.54,0.605
88,19666,1038,1.54,0.605
24,19700186865,57,1.54,0.223
176,19700186865,57,1.54,0.223
40,19700186865,57,1.54,0.223
84,19900195053,254,1.54,0.442
11,200147105,185,1.54,0.552
195,200147105,185,1.54,0.552
42,200147105,185,1.54,0.552
674,20032,922,1.54,0.693
101,20032,922,1.54,0.693
20,20032,922,1.54,0.693
674,21100196111,43,1.54,0.411
29,21100199786,183,1.54,0.544
153,21100199786,183,1.54,0.544
83,21100199786,183,1.54,0.544
100,21100211117,37,1.54,0.787
31,21100211117,37,1.54,0.787
200,21100211117,37,1.54,0.787
171,21100215706,43,1.54,0.395
18,21100242603,77,1.54,0.451
102,21100242603,77,1.54,0.451
72,21100242603,77,1.54,0.451
24,21100242603,77,1.54,0.451
96,21100242603,77,1.54,0.451
57,21100242603,77,1.54,0.451
11,21100255503,156,1.54,0.596
7,21100255503,156,1.54,0.596
90,21100255503,156,1.54,0.596
195,21100329539,294,1.54,0.72
59,21100329539,294,1.54,0.72
43,21100329539,294,1.54,0.72
674,23363,775,1.54,0.545
169,23363,775,1.54,0.545
57,23363,775,1.54,0.545
114,23363,775,1.54,0.545
35,23938,163,1.54,0.554
38,24495,206,1.54,0.746
82,24495,206,1.54,0.746
196,24495,206,1.54,0.746
27,26603,91,1.54,1.055
80,26603,91,1.54,1.055
674,4000148010,907,1.54,0.586
41,4100151507,140,1.54,0.929
126,5400152649,499,1.54,0.703
674,83418,399,1.54,0.707
101,83418,399,1.54,0.707
113,83418,399,1.54,0.707
186,83418,399,1.54,0.707
32,98456,414,1.54,0.877
57,98456,414,1.54,0.877
20,98456,414,1.54,0.877
100,98456,414,1.54,0.877
30,98456,414,1.54,0.877
146,98456,414,1.54,0.877
35,12000154405,450,1.53,0.568
197,14343,307,1.53,1.091
46,144942,2635,1.53,0.492
50,145078,110,1.53,0.675
32,145078,110,1.53,0.675
156,15575,557,1.53,0.664
85,15575,557,1.53,0.664
43,15626,333,1.53,0.59
68,15626,333,1.53,0.59
197,15626,333,1.53,0.59
148,16031,715,1.53,0.405
54,16031,715,1.53,0.405
211,16031,715,1.53,0.405
127,16532,256,1.53,0.571
115,16532,256,1.53,0.571
274,16532,256,1.53,0.571
31,17300154988,155,1.53,0.833
32,17300154988,155,1.53,0.833
201,17300154988,155,1.53,0.833
252,17300154988,155,1.53,0.833
204,17300154988,155,1.53,0.833
274,17300154988,155,1.53,0.833
153,18828,484,1.53,0.631
8,19900192734,23,1.53,0.36
7,19900192734,23,1.53,0.36
201,19900192734,23,1.53,0.36
252,19900192734,23,1.53,0.36
19,21100212330,212,1.53,0.439
682,21100212330,212,1.53,0.439
114,21100212330,212,1.53,0.439
11,21100409410,139,1.53,0.568
103,21100409410,139,1.53,0.568
83,21100409410,139,1.53,0.568
30,21100409410,139,1.53,0.568
25,21100446510,66,1.53,0.582
44,21100446510,66,1.53,0.582
24,21188,1408,1.53,0.472
78,21188,1408,1.53,0.472
134,21188,1408,1.53,0.472
81,21188,1408,1.53,0.472
154,21188,1408,1.53,0.472
40,21188,1408,1.53,0.472
51,21312,408,1.53,0.743
153,21312,408,1.53,0.743
130,21834,301,1.53,0.895
47,21834,301,1.53,0.895
204,22186,366,1.53,0.625
274,22186,366,1.53,0.625
42,22902,187,1.53,1.167
25,22902,187,1.53,1.167
44,22902,187,1.53,1.167
134,22902,187,1.53,1.167
37,24562,658,1.53,0.645
44,24562,658,1.53,0.645
102,24562,658,1.53,0.645
65,24562,658,1.53,0.645
682,24562,658,1.53,0.645
71,24562,658,1.53,0.645
24,24562,658,1.53,0.645
682,24943,241,1.53,0.533
27,25072,98,1.53,0.709
64,25072,98,1.53,0.709
8,25408,135,1.53,0.878
53,25408,135,1.53,0.878
58,25408,135,1.53,0.878
35,27965,2017,1.53,1.122
49,27965,2017,1.53,1.122
81,29140,1637,1.53,0.682
154,29140,1637,1.53,0.682
172,29442,155,1.53,0.839
5,3500148005,336,1.53,0.791
107,38787,501,1.53,0.634
134,38787,501,1.53,0.634
134,4800152303,796,1.53,0.496
27,5900153306,1957,1.53,0.457
37,5900153306,1957,1.53,0.457
65,5900153306,1957,1.53,0.457
33,10600153366,494,1.52,0.765
58,10600153366,494,1.52,0.765
21,10600153366,494,1.52,0.765
35,10600153366,494,1.52,0.765
43,10600153366,494,1.52,0.765
149,10600153366,494,1.52,0.765
55,11000153739,155,1.52,0.401
27,11000153739,155,1.52,0.401
43,11900154312,297,1.52,0.452
55,11900154312,297,1.52,0.452
65,11900154312,297,1.52,0.452
9,11900154312,297,1.52,0.452
27,11900154312,297,1.52,0.452
36,11900154312,297,1.52,0.452
50,11900154312,297,1.52,0.452
2,12100156705,465,1.52,0.93
173,12100156705,465,1.52,0.93
66,12100156705,465,1.52,0.93
58,130058,82,1.52,0.684
93,13648,411,1.52,0.626
27,13648,411,1.52,0.626
27,13674,466,1.52,0.836
20,13674,466,1.52,0.836
62,13674,466,1.52,0.836
41,14002,233,1.52,0.719
81,14016,132,1.52,0.709
84,14016,132,1.52,0.709
111,14016,132,1.52,0.709
198,14016,132,1.52,0.709
173,14271,213,1.52,0.674
111,14271,213,1.52,0.674
65,14271,213,1.52,0.674
198,14580,488,1.52,0.644
34,14789,123,1.52,0.673
26,14789,123,1.52,0.673
203,14789,123,1.52,0.673
33,16276,259,1.52,0.968
58,16276,259,1.52,0.968
43,16276,259,1.52,0.968
58,16284,1030,1.52,0.808
57,16284,1030,1.52,0.808
61,16284,1030,1.52,0.808
61,16284,1030,1.52,0.808
85,16345,239,1.52,0.702
44,17400154828,143,1.52,0.604
116,17400154828,143,1.52,0.604
198,17400154828,143,1.52,0.604
83,17458,542,1.52,1.361
66,17458,542,1.52,1.361
41,17458,542,1.52,1.361
254,17458,542,1.52,1.361
196,17458,542,1.52,1.361
198,18329,661,1.52,0.787
116,18329,661,1.52,0.787
104,18700156719,152,1.52,0.673
35,18700156719,152,1.52,0.673
61,18700156719,152,1.52,0.673
38,18700156719,152,1.52,0.673
83,19400158663,134,1.52,0.323
155,19700175283,223,1.52,0.53
61,19700175283,223,1.52,0.53
17,19700187621,111,1.52,0.804
52,19700187621,111,1.52,0.804
74,19700187621,111,1.52,0.804
85,19700187621,111,1.52,0.804
131,19700201668,123,1.52,0.584
33,19700201668,123,1.52,0.584
66,19900192174,44,1.52,0.562
23,19950,627,1.52,0.638
37,21084,185,1.52,0.743
198,21084,185,1.52,0.743
116,21084,185,1.52,0.743
56,21100211328,208,1.52,0.588
254,21100218377,38,1.52,0.399
277,21100218377,38,1.52,0.399
12,21100310028,196,1.52,0.716
35,21100310028,196,1.52,0.716
60,21100310028,196,1.52,0.716
155,21100310028,196,1.52,0.716
30,21100310028,196,1.52,0.716
46,21100310028,196,1.52,0.716
88,21100369168,35,1.52,0.888
115,21100369168,35,1.52,0.888
196,21100369168,35,1.52,0.888
277,21100369168,35,1.52,0.888
80,21192,298,1.52,0.514
685,21392,1108,1.52,0.593
65,22037,433,1.52,0.828
64,24904,191,1.52,0.546
82,24904,191,1.52,0.546
685,25130,829,1.52,0.511
38,25130,829,1.52,0.511
17,25309,708,1.52,2.627
103,25309,708,1.52,2.627
136,27027,3499,1.52,0.509
164,27027,3499,1.52,0.509
26,27707,498,1.52,0.746
130,27707,498,1.52,0.746
61,27707,498,1.52,0.746
33,28034,154,1.52,0.945
65,31815,835,1.52,0.65
44,31815,835,1.52,0.65
685,4200151515,326,1.52,0.572
122,4200151515,326,1.52,0.572
49,56825,327,1.52,0.306
152,5700165635,123,1.52,1.271
29,5800208320,88,1.52,0.532
65,5800208320,88,1.52,0.532
128,5800208320,88,1.52,0.532
688,12547,577,1.51,0.935
63,12547,577,1.51,0.935
38,13260,327,1.51,0.475
688,13260,327,1.51,0.475
72,13260,327,1.51,0.475
153,13344,171,1.51,0.692
75,13344,171,1.51,0.692
113,13344,171,1.51,0.692
86,13537,446,1.51,0.39
43,13537,446,1.51,0.39
79,13537,446,1.51,0.39
38,14301,214,1.51,0.537
40,145676,210,1.51,0.925
105,145676,210,1.51,0.925
73,145676,210,1.51,0.925
12,15237,168,1.51,0.54
40,16474,271,1.51,1.176
105,16474,271,1.51,1.176
35,16474,271,1.51,1.176
26,16780,249,1.51,0.618
47,16780,249,1.51,0.618
212,17364,5596,1.51,0.48
83,17364,5596,1.51,0.48
78,17972,168,1.51,0.719
688,18447,1869,1.51,0.554
66,18447,1869,1.51,0.554
256,18447,1869,1.51,0.554
198,18447,1869,1.51,0.554
153,18676,208,1.51,0.524
175,18676,208,1.51,0.524
73,18676,208,1.51,0.524
13,18676,208,1.51,0.524
38,19093,128,1.51,0.513
38,19383,153,1.51,0.324
26,19383,153,1.51,0.324
157,19383,153,1.51,0.324
137,19383,153,1.51,0.324
62,19383,153,1.51,0.324
71,19383,153,1.51,0.324
256,19383,153,1.51,0.324
89,19400158544,131,1.51,0.454
116,19400158544,131,1.51,0.454
279,19400158544,131,1.51,0.454
61,19700175086,101,1.51,0.522
170,19700175086,101,1.51,0.522
165,19900191347,1480,1.51,0.364
66,19900191604,116,1.51,0.727
94,20417,932,1.51,1.223
688,20417,932,1.51,1.223
51,20749,508,1.51,2.009
135,20749,508,1.51,2.009
177,21100205112,278,1.51,0.345
94,21100229190,730,1.51,1.151
38,21100229190,730,1.51,1.151
47,21100413715,68,1.51,0.841
75,21100413715,68,1.51,0.841
86,21100413715,68,1.51,0.841
25,21100417465,56,1.51,0.321
43,21100417465,56,1.51,0.321
35,21100417465,56,1.51,0.321
79,21100417465,56,1.51,0.321
150,21161,1773,1.51,0.648
107,21161,1773,1.51,0.648
165,21161,1773,1.51,0.648
156,21161,1773,1.51,0.648
170,21246,484,1.51,0.554
108,21246,484,1.51,0.554
135,21246,484,1.51,0.554
67,22655,312,1.51,0.762
201,22655,312,1.51,0.762
137,23450,857,1.51,0.47
53,25315,130,1.51,0.693
157,25315,130,1.51,0.693
200,25315,130,1.51,0.693
89,25315,130,1.51,0.693
18,25812,341,1.51,2.85
104,25812,341,1.51,2.85
1,27139,163,1.51,0.687
3,27139,163,1.51,0.687
53,27618,432,1.51,0.737
75,27618,432,1.51,0.737
157,27618,432,1.51,0.737
105,28630,183,1.51,0.61
67,28630,183,1.51,0.61
157,29228,195,1.51,0.591
201,29411,566,1.51,0.819
78,29411,566,1.51,0.819
10,29676,312,1.51,0.789
11,29676,312,1.51,0.789
19,29676,312,1.51,0.789
63,29676,312,1.51,0.789
37,29676,312,1.51,0.789
33,29676,312,1.51,0.789
67,35941,3494,1.51,0.89
688,35941,3494,1.51,0.89
85,35941,3494,1.51,0.89
206,35941,3494,1.51,0.89
28,5000158703,121,1.51,0.591
14,5200153112,159,1.51,0.974
34,5200153112,159,1.51,0.974
20,5400152628,480,1.51,0.418
177,59771,396,1.51,0.339
41,59771,396,1.51,0.339
42,68435,408,1.51,0.616
43,78605,211,1.51,0.482
79,78605,211,1.51,0.482
67,78605,211,1.51,0.482
42,78605,211,1.51,0.482
16,91941,224,1.51,1.137
17,91941,224,1.51,1.137
43,91941,224,1.51,1.137
39,101700,474,1.5,0.739
84,101700,474,1.5,0.739
203,101700,474,1.5,0.739
87,12600154731,250,1.5,0.512
46,12600154731,250,1.5,0.512
139,12600154731,250,1.5,0.512
54,13427,481,1.5,0.457
64,13427,481,1.5,0.457
93,13427,481,1.5,0.457
103,13427,481,1.5,0.457
72,13427,481,1.5,0.457
4,13452,237,1.5,0.824
12,13452,237,1.5,0.824
114,13452,237,1.5,0.824
693,13547,154,1.5,0.554
85,13547,154,1.5,0.554
201,13547,154,1.5,0.554
29,13643,45,1.5,0.613
9,13837,12,1.5,0.737
151,13837,12,1.5,0.737
39,13869,369,1.5,0.749
693,145007,238,1.5,0.511
157,145007,238,1.5,0.511
86,145007,238,1.5,0.511
29,14929,141,1.5,0.935
45,15398,220,1.5,0.758
61,15398,220,1.5,0.758
87,15398,220,1.5,0.758
31,15511,105,1.5,0.386
103,15511,105,1.5,0.386
43,15641,399,1.5,0.971
104,17241,1356,1.5,0.573
21,17241,1356,1.5,0.573
693,17500155129,176,1.5,0.575
104,17500155129,176,1.5,0.575
19,17500155129,176,1.5,0.575
693,17697,919,1.5,0.737
161,17697,919,1.5,0.737
693,18594,251,1.5,0.616
201,18594,251,1.5,0.616
116,18594,251,1.5,0.616
58,19037,36,1.5,0.865
199,19037,36,1.5,0.865
55,19500156817,299,1.5,0.782
693,19500156817,299,1.5,0.782
161,19500156817,299,1.5,0.782
46,19700177406,126,1.5,1.363
105,19700177406,126,1.5,1.363
32,19700177406,126,1.5,1.363
34,19700177406,126,1.5,1.363
25,19700177406,126,1.5,1.363
204,19700177406,126,1.5,1.363
90,19735,302,1.5,0.414
67,19900192163,15,1.5,0.289
161,20112,863,1.5,0.621
30,20548,746,1.5,0.709
40,21100197936,283,1.5,0.48
62,21100197936,283,1.5,0.48
13,21100228041,209,1.5,0.475
40,21100228041,209,1.5,0.475
63,21100367469,446,1.5,0.473
72,21100367469,446,1.5,0.473
67,21100426011,3,1.5,0.278
85,21100426011,3,1.5,0.278
90,21100426011,3,1.5,0.278
68,21100426011,3,1.5,0.278
2,21100427164,9,1.5,0.547
15,21100427164,9,1.5,0.547
9,21100427164,9,1.5,0.547
84,21100444313,15,1.5,0.386
67,21100444313,15,1.5,0.386
47,21100444313,15,1.5,0.386
62,21100444313,15,1.5,0.386
41,23839,75,1.5,1.02
30,23839,75,1.5,1.02
75,23839,75,1.5,1.02
41,24318,311,1.5,0.695
109,24318,311,1.5,0.695
29,24993,476,1.5,0.547
167,24993,476,1.5,0.547
42,25118,197,1.5,0.938
108,25118,197,1.5,0.938
693,26086,504,1.5,0.608
57,26086,504,1.5,0.608
123,26086,504,1.5,0.608
86,26086,504,1.5,0.608
136,26259,219,1.5,3.036
693,26761,4409,1.5,0.766
73,26761,4409,1.5,0.766
6,28472,171,1.5,0.483
105,28472,171,1.5,0.483
67,28472,171,1.5,0.483
10,29363,2365,1.5,1.115
3,29553,214,1.5,0.628
43,29553,214,1.5,0.628
104,36739,262,1.5,0.848
176,5800228211,147,1.5,0.755
49,5800228211,147,1.5,0.755
72,5800228211,147,1.5,0.755
155,70397,151,1.5,0.767
36,70397,151,1.5,0.767
42,70792,216,1.5,0.938
53,70792,216,1.5,0.938
10,100147345,115,1.49,0.82
10,100147345,115,1.49,0.82
54,100147345,115,1.49,0.82
59,100147345,115,1.49,0.82
156,100147345,115,1.49,0.82
79,11300153405,923,1.49,0.543
129,11300153405,923,1.49,0.543
109,11300153405,923,1.49,0.543
258,11300153405,923,1.49,0.543
13,130073,113,1.49,0.619
137,130073,113,1.49,0.619
19,13857,121,1.49,1.193
156,13857,121,1.49,1.193
37,13857,121,1.49,1.193
27,15938,267,1.49,0.692
701,16177,597,1.49,0.592
61,16177,597,1.49,0.592
701,16756,650,1.49,0.811
27,16756,650,1.49,0.811
200,16756,650,1.49,0.811
213,17683,835,1.49,0.344
213,17964,821,1.49,0.4
94,17964,821,1.49,0.4
129,18669,484,1.49,0.46
109,18669,484,1.49,0.46
63,19594,171,1.49,0.427
32,19594,171,1.49,0.427
43,19594,171,1.49,0.427
51,19594,171,1.49,0.427
28,19600157910,164,1.49,0.628
68,19600157910,164,1.49,0.628
204,19600157910,164,1.49,0.628
118,19600157910,164,1.49,0.628
31,19600157910,164,1.49,0.628
10,19700166619,67,1.49,0.716
13,19700166619,67,1.49,0.716
88,19700166619,67,1.49,0.716
67,19700166619,67,1.49,0.716
32,19700166619,67,1.49,0.716
44,19700166619,67,1.49,0.716
56,19700166619,67,1.49,0.716
156,19774,136,1.49,1.064
50,19816,222,1.49,0.653
73,19816,222,1.49,0.653
58,19816,222,1.49,0.653
38,20398,248,1.49,0.725
204,20398,248,1.49,0.725
26,20498,287,1.49,0.554
31,20558,4069,1.49,1.133
5,20653,244,1.49,0.643
27,20653,244,1.49,0.643
158,20653,244,1.49,0.643
42,20687,177,1.49,0.909
50,21076,161,1.49,0.867
73,21076,161,1.49,0.867
15,21100200424,327,1.49,0.609
129,21100200424,327,1.49,0.609
15,21100218004,165,1.49,0.868
68,21100239245,542,1.49,1.108
213,21100356802,131,1.49,0.372
84,21100356802,131,1.49,0.372
41,21100356802,131,1.49,0.372
109,21100356802,131,1.49,0.372
31,21100454916,1252,1.49,0.84
107,21100454916,1252,1.49,0.84
22,21100454916,1252,1.49,0.84
63,21100454916,1252,1.49,0.84
96,21698,376,1.49,0.976
73,21698,376,1.49,0.976
131,23235,1045,1.49,0.729
62,23235,1045,1.49,0.729
701,23391,518,1.49,0.506
86,23391,518,1.49,0.506
48,23391,518,1.49,0.506
76,23687,182,1.49,1.16
137,23687,182,1.49,1.16
58,23687,182,1.49,1.16
83,24326,268,1.49,0.629
105,24326,268,1.49,0.629
73,24326,268,1.49,0.629
179,24326,268,1.49,0.629
109,25202,289,1.49,0.442
44,25202,289,1.49,0.442
701,25291,170,1.49,0.694
86,25291,170,1.49,0.694
203,25291,170,1.49,0.694
91,25291,170,1.49,0.694
61,26016,2505,1.49,1.042
188,26016,2505,1.49,1.042
144,26016,2505,1.49,1.042
68,26349,153,1.49,0.697
213,26620,2637,1.49,0.487
82,26620,2637,1.49,0.487
157,26620,2637,1.49,0.487
84,26620,2637,1.49,0.487
82,27601,1844,1.49,0.729
64,27601,1844,1.49,0.729
82,27622,494,1.49,0.602
64,27622,494,1.49,0.602
109,28042,85,1.49,0.785
45,28042,85,1.49,0.785
63,28308,2551,1.49,1.401
86,29501,908,1.49,0.61
19,29655,275,1.49,1.391
109,29655,275,1.49,1.391
701,29702,303,1.49,0.635
58,29702,303,1.49,0.635
117,29702,303,1.49,0.635
213,31003,2377,1.49,0.511
37,5000160207,110,1.49,0.569
701,51748,16811,1.49,2.687
107,5200152703,329,1.49,0.416
68,5200152703,329,1.49,0.416
83,5200152703,329,1.49,0.416
205,5200152703,329,1.49,0.416
43,5800169165,107,1.49,0.806
156,5800169165,107,1.49,0.806
701,6000195391,634,1.49,0.742
61,6000195391,634,1.49,0.742
26,6000195391,634,1.49,0.742
72,6000195391,634,1.49,0.742
177,12100156320,132,1.48,0.635
115,12100156320,132,1.48,0.635
68,12100156320,132,1.48,0.635
57,12100156320,132,1.48,0.635
97,12259,219,1.48,0.702
76,12259,219,1.48,0.702
132,12392,175,1.48,0.735
112,12400154713,304,1.48,0.697
56,12400154713,304,1.48,0.697
62,12400154713,304,1.48,0.697
92,12400154713,304,1.48,0.697
76,12469,316,1.48,0.947
280,13045,251,1.48,0.907
11,13182,881,1.48,1.107
38,13182,881,1.48,1.107
57,13182,881,1.48,1.107
28,13182,881,1.48,1.107
112,13930,74,1.48,0.553
56,144947,144,1.48,0.72
43,144947,144,1.48,0.72
21,14723,179,1.48,1.437
177,14723,179,1.48,1.437
65,14894,154,1.48,0.46
67,14894,154,1.48,0.46
201,14894,154,1.48,0.46
280,14894,154,1.48,0.46
21,15139,307,1.48,1.017
139,15139,307,1.48,1.017
13,15989,1282,1.48,1.127
35,15989,1282,1.48,1.127
708,15989,1282,1.48,1.127
87,18746,230,1.48,0.673
204,18746,230,1.48,0.673
39,19155,225,1.48,0.603
708,19155,225,1.48,0.603
259,19155,225,1.48,0.603
118,19155,225,1.48,0.603
139,19500157803,198,1.48,0.534
708,19649,533,1.48,0.54
51,19649,533,1.48,0.54
207,19649,533,1.48,0.54
91,19649,533,1.48,0.54
136,19649,533,1.48,0.54
280,19649,533,1.48,0.54
108,19700174993,246,1.48,0.452
189,19700174993,246,1.48,0.452
13,19700175822,242,1.48,0.518
708,19700175822,242,1.48,0.518
206,19700182335,86,1.48,0.499
8,19700182335,86,1.48,0.499
86,19700182335,86,1.48,0.499
45,19700201683,169,1.48,0.511
71,19700201683,169,1.48,0.511
177,19727,163,1.48,1.697
52,19819,274,1.48,0.815
76,19819,274,1.48,0.815
35,19900193253,62,1.48,0.833
46,19900193253,62,1.48,0.833
33,19933,209,1.48,0.595
177,200147111,331,1.48,0.917
30,21100223313,313,1.48,0.364
180,21100223313,313,1.48,0.364
45,21100259111,43,1.48,1.801
39,21100286318,129,1.48,0.5
57,21100286318,129,1.48,0.5
58,21100286318,129,1.48,0.5
97,22302,273,1.48,0.689
159,22302,273,1.48,0.689
50,23963,799,1.48,0.511
91,23963,799,1.48,0.511
73,23963,799,1.48,0.511
259,23963,799,1.48,0.511
708,24002,648,1.48,0.584
118,24002,648,1.48,0.584
108,25529,206,1.48,0.567
17,25529,206,1.48,0.567
85,25529,206,1.48,0.567
180,25529,206,1.48,0.567
55,26784,166,1.48,0.53
132,26784,166,1.48,0.53
27,26784,166,1.48,0.53
73,26784,166,1.48,0.53
110,26784,166,1.48,0.53
91,26784,166,1.48,0.53
136,26784,166,1.48,0.53
3,27285,224,1.48,1.026
66,27584,484,1.48,0.841
